country;group;week;zscore
UK (England);Total;2021-46;0.59
UK (England);Total;2021-47;0.93
UK (England);Total;2021-48;2.76
UK (England);Total;2021-49;2.3
UK (England);Total;2021-50;0.93
UK (England);Total;2021-51;1.37
UK (England);Total;2021-52;2.24
UK (England);Total;2022-01;0.88
UK (England);Total;2022-02;1.08
UK (England);Total;2022-03;-0.09
UK (England);Total;2022-04;0.19
UK (England);Total;2022-05;-0.12
UK (England);Total;2022-06;-0.83
UK (England);Total;2022-07;-0.48
UK (England);Total;2022-08;-1.19
UK (England);Total;2022-09;-0.88
UK (England);Total;2022-10;-0.16
UK (England);Total;2022-11;-0.54
UK (England);Total;2022-12;-0.05
UK (England);Total;2022-13;1.33
UK (England);Total;2022-14;2.57
UK (England);Total;2022-15;2.25
UK (England);Total;2022-16;0.85
UK (England);Total;2022-17;1.13
UK (England);Total;2022-18;1.35
UK (England);Total;2022-19;0.78
UK (England);Total;2022-20;0.13
UK (England);Total;2022-21;-0.2
UK (England);Total;2022-22;0.34
UK (England);Total;2022-23;1.01
UK (England);Total;2022-24;2.26
UK (England);Total;2022-25;1.16
UK (England);Total;2022-26;1.51
UK (England);Total;2022-27;2.7
UK (England);Total;2022-28;3.15
UK (England);Total;2022-29;5.86
UK (England);Total;2022-30;1.66
UK (England);Total;2022-31;0.85
UK (England);Total;2022-32;4.15
UK (England);Total;2022-33;1.94
UK (England);Total;2022-34;-0.07
UK (England);Total;2022-35;0.25
UK (England);Total;2022-36;-0.37
UK (England);Total;2022-37;-0.36
UK (England);Total;2022-38;0.93
UK (England);Total;2022-39;2.38
UK (England);Total;2022-40;2.54
UK (England);Total;2022-41;2.6
UK (England);Total;2022-42;2.19
UK (England);Total;2022-43;0.88
UK (England);Total;2022-44;0.23
UK (England);Total;2022-45;0.78
UK (England);Total;2022-46;-0.48
UK (England);Total;2022-47;1.03
UK (England);Total;2022-48;0.67
UK (England);Total;2022-49;3.24
UK (England);Total;2022-50;6.39
UK (England);Total;2022-51;10.27
UK (England);Total;2022-52;9.62
UK (England);Total;2023-01;6.65
UK (England);Total;2023-02;3.4
UK (England);Total;2023-03;1.44
UK (England);Total;2023-04;1.06
UK (England);Total;2023-05;0.11
UK (England);Total;2023-06;-0.13
UK (England);Total;2023-07;-0.1
UK (England);Total;2023-08;-0.26
UK (England);Total;2023-09;-0.59
UK (England);Total;2023-10;1.41
UK (England);Total;2023-11;1.24
UK (England);Total;2023-12;0.33
UK (England);Total;2023-13;0.38
UK (England);Total;2023-14;-0.29
UK (England);Total;2023-15;0.49
UK (England);Total;2023-16;0.58
UK (England);Total;2023-17;0.29
UK (England);Total;2023-18;0.34
UK (England);Total;2023-19;-0.68
UK (England);Total;2023-20;-0.64
UK (England);Total;2023-21;0.2
UK (England);Total;2023-22;-0.42
UK (England);Total;2023-23;0.66
UK (England);Total;2023-24;1.46
UK (England);Total;2023-25;0.04
UK (England);Total;2023-26;-1.11
UK (England);Total;2023-27;-0.54
UK (England);Total;2023-28;-0.96
UK (England);Total;2023-29;-1.28
UK (England);Total;2023-30;0.2
UK (England);Total;2023-31;-0.35
UK (England);Total;2023-32;1.08
UK (England);Total;2023-33;-0.37
UK (England);Total;2023-34;-1.41
UK (England);Total;2023-35;-0.87
UK (England);Total;2023-36;1.12
UK (England);Total;2023-37;-1.06
UK (England);Total;2023-38;-1.81
UK (England);Total;2023-39;-0.75
UK (England);Total;2023-40;-1.31
UK (England);Total;2023-41;-1.09
UK (England);Total;2023-42;0.51
UK (England);Total;2023-43;-0.2
UK (England);Total;2023-44;0.04
UK (England);Total;2023-45;-0.91
UK (England);Total;2023-46;-0.44
UK (England);Total;2023-47;-1.29
UK (England);Total;2023-48;-0.71
UK (England);Total;2023-49;1.43
UK (England);Total;2023-50;0.6
UK (England);Total;2023-51;0.56
UK (England);Total;2023-52;0.32
UK (England);Total;2024-01;0.31
UK (England);Total;2024-02;-0.47
UK (England);Total;2024-03;1.03
UK (England);Total;2024-04;0.65
UK (England);Total;2024-05;-0.36
UK (England);Total;2024-06;-0.57
UK (England);Total;2024-07;-1.38
UK (England);Total;2024-08;-1.88
UK (England);Total;2024-09;-1.54
UK (England);Total;2024-10;-1.43
UK (England);Total;2024-11;-1.12
UK (England);Total;2024-12;-2.12
UK (England);Total;2024-13;-0.98
UK (England);Total;2024-14;-1.13
UK (England);Total;2024-15;-1.86
UK (England);Total;2024-16;-1.76
UK (England);Total;2024-17;-0.69
UK (England);Total;2024-18;-0.21
UK (England);Total;2024-19;-0.69
UK (England);Total;2024-20;-1.49
UK (England);Total;2024-21;-1.54
UK (England);Total;2024-22;-1.8
UK (England);Total;2024-23;-0.91
UK (England);Total;2024-24;0.49
UK (England);Total;2024-25;1.24
UK (England);Total;2024-26;1.03
UK (England);Total;2024-27;-0.34
UK (England);Total;2024-28;-0.25
UK (England);Total;2024-29;1.21
UK (England);Total;2024-30;-0.22
UK (England);Total;2024-31;-0.01
UK (England);Total;2024-32;-0.89
UK (England);Total;2024-33;-1.2
UK (England);Total;2024-34;-1.55
UK (England);Total;2024-35;-1.37
UK (England);Total;2024-36;-1.18
UK (England);Total;2024-37;-1.61
UK (England);Total;2024-38;-0.11
UK (England);Total;2024-39;-0.67
UK (England);Total;2024-40;-0.37
UK (England);Total;2024-41;-0.11
UK (England);Total;2024-42;0.59
UK (England);Total;2024-43;-1.16
UK (England);Total;2024-44;-1.33
UK (England);Total;2024-45;-2.05
UK (England);Total;2024-46;-1.47
UK (England);Total;2024-47;0.33
UK (England);Total;2024-48;0.38
UK (England);Total;2024-49;-0.89
UK (England);Total;2024-50;-7.19
UK (Northern Ireland);Total;2018-52;-0.02
UK (Northern Ireland);Total;2019-01;0.64
UK (Northern Ireland);Total;2019-02;-0.01
UK (Northern Ireland);Total;2019-03;-1.16
UK (Northern Ireland);Total;2019-04;-2.49
UK (Northern Ireland);Total;2019-05;-0.66
UK (Northern Ireland);Total;2019-06;1.55
UK (Northern Ireland);Total;2019-07;0.48
UK (Northern Ireland);Total;2019-08;-0.57
UK (Northern Ireland);Total;2019-09;-0.92
UK (Northern Ireland);Total;2019-10;-0.9
UK (Northern Ireland);Total;2019-11;1.05
UK (Northern Ireland);Total;2019-12;-1.78
UK (Northern Ireland);Total;2019-13;-1.09
UK (Northern Ireland);Total;2019-14;0.76
UK (Northern Ireland);Total;2019-15;0.04
UK (Northern Ireland);Total;2019-16;0.72
UK (Northern Ireland);Total;2019-17;0.97
UK (Northern Ireland);Total;2019-18;1.87
UK (Northern Ireland);Total;2019-19;0.66
UK (Northern Ireland);Total;2019-20;0.74
UK (Northern Ireland);Total;2019-21;-0.29
UK (Northern Ireland);Total;2019-22;-1.16
UK (Northern Ireland);Total;2019-23;0.05
UK (Northern Ireland);Total;2019-24;1.32
UK (Northern Ireland);Total;2019-25;0.01
UK (Northern Ireland);Total;2019-26;0.3
UK (Northern Ireland);Total;2019-27;1.14
UK (Northern Ireland);Total;2019-28;-0.18
UK (Northern Ireland);Total;2019-29;0.47
UK (Northern Ireland);Total;2019-30;-1.4
UK (Northern Ireland);Total;2019-31;0.02
UK (Northern Ireland);Total;2019-32;0.28
UK (Northern Ireland);Total;2019-33;-0.74
UK (Northern Ireland);Total;2019-34;-0.57
UK (Northern Ireland);Total;2019-35;-0.47
UK (Northern Ireland);Total;2019-36;-0.02
UK (Northern Ireland);Total;2019-37;-1.29
UK (Northern Ireland);Total;2019-38;0.54
UK (Northern Ireland);Total;2019-39;-0.41
UK (Northern Ireland);Total;2019-40;-1.29
UK (Northern Ireland);Total;2019-41;-0.13
UK (Northern Ireland);Total;2019-42;-0.13
UK (Northern Ireland);Total;2019-43;-0.08
UK (Northern Ireland);Total;2019-44;0.26
UK (Northern Ireland);Total;2019-45;0.64
UK (Northern Ireland);Total;2019-46;0.92
UK (Northern Ireland);Total;2019-47;-0.03
UK (Northern Ireland);Total;2019-48;0.55
UK (Northern Ireland);Total;2019-49;0.92
UK (Northern Ireland);Total;2019-50;2.08
UK (Northern Ireland);Total;2019-51;1.81
UK (Northern Ireland);Total;2019-52;0.21
UK (Northern Ireland);Total;2020-01;0.56
UK (Northern Ireland);Total;2020-02;1.04
UK (Northern Ireland);Total;2020-03;1.95
UK (Northern Ireland);Total;2020-04;-1.68
UK (Northern Ireland);Total;2020-05;-0.41
UK (Northern Ireland);Total;2020-06;-1.15
UK (Northern Ireland);Total;2020-07;-0.53
UK (Northern Ireland);Total;2020-08;-0.15
UK (Northern Ireland);Total;2020-09;-0.35
UK (Northern Ireland);Total;2020-10;-0.51
UK (Northern Ireland);Total;2020-11;0.39
UK (Northern Ireland);Total;2020-12;-0.74
UK (Northern Ireland);Total;2020-13;1.51
UK (Northern Ireland);Total;2020-14;3.78
UK (Northern Ireland);Total;2020-15;6.74
UK (Northern Ireland);Total;2020-16;5.26
UK (Northern Ireland);Total;2020-17;4.74
UK (Northern Ireland);Total;2020-18;4.83
UK (Northern Ireland);Total;2020-19;2.68
UK (Northern Ireland);Total;2020-20;1.89
UK (Northern Ireland);Total;2020-21;1.81
UK (Northern Ireland);Total;2020-22;1.97
UK (Northern Ireland);Total;2020-23;0.64
UK (Northern Ireland);Total;2020-24;-0.91
UK (Northern Ireland);Total;2020-25;-0.33
UK (Northern Ireland);Total;2020-26;0.39
UK (Northern Ireland);Total;2020-27;-0.81
UK (Northern Ireland);Total;2020-28;-1.19
UK (Northern Ireland);Total;2020-29;-0.21
UK (Northern Ireland);Total;2020-30;2.27
UK (Northern Ireland);Total;2020-31;0.02
UK (Northern Ireland);Total;2020-32;0.64
UK (Northern Ireland);Total;2020-33;-0.46
UK (Northern Ireland);Total;2020-34;1.4
UK (Northern Ireland);Total;2020-35;-0.3
UK (Northern Ireland);Total;2020-36;-0.74
UK (Northern Ireland);Total;2020-37;1.02
UK (Northern Ireland);Total;2020-38;1.01
UK (Northern Ireland);Total;2020-39;1.53
UK (Northern Ireland);Total;2020-40;1.88
UK (Northern Ireland);Total;2020-41;0.34
UK (Northern Ireland);Total;2020-42;0.68
UK (Northern Ireland);Total;2020-43;2.45
UK (Northern Ireland);Total;2020-44;3.15
UK (Northern Ireland);Total;2020-45;4.09
UK (Northern Ireland);Total;2020-46;3.05
UK (Northern Ireland);Total;2020-47;2.11
UK (Northern Ireland);Total;2020-48;0.75
UK (Northern Ireland);Total;2020-49;1.64
UK (Northern Ireland);Total;2020-50;2.04
UK (Northern Ireland);Total;2020-51;2.31
UK (Northern Ireland);Total;2020-52;3.52
UK (Northern Ireland);Total;2020-53;3.29
UK (Northern Ireland);Total;2021-01;3.71
UK (Northern Ireland);Total;2021-02;5.6
UK (Northern Ireland);Total;2021-03;2.82
UK (Northern Ireland);Total;2021-04;3.03
UK (Northern Ireland);Total;2021-05;2.88
UK (Northern Ireland);Total;2021-06;0.09
UK (Northern Ireland);Total;2021-07;-0.3
UK (Northern Ireland);Total;2021-08;-1.21
UK (Northern Ireland);Total;2021-09;-1.56
UK (Northern Ireland);Total;2021-10;-1.59
UK (Northern Ireland);Total;2021-11;-1.6
UK (Northern Ireland);Total;2021-12;-1.6
UK (Northern Ireland);Total;2021-13;-2.38
UK (Northern Ireland);Total;2021-14;-2.32
UK (Northern Ireland);Total;2021-15;-0.55
UK (Northern Ireland);Total;2021-16;-1.67
UK (Northern Ireland);Total;2021-17;-0.37
UK (Northern Ireland);Total;2021-18;-0.84
UK (Northern Ireland);Total;2021-19;0.42
UK (Northern Ireland);Total;2021-20;-1.38
UK (Northern Ireland);Total;2021-21;-0.22
UK (Northern Ireland);Total;2021-22;-1.44
UK (Northern Ireland);Total;2021-23;0.26
UK (Northern Ireland);Total;2021-24;1.19
UK (Northern Ireland);Total;2021-25;0.51
UK (Northern Ireland);Total;2021-26;-0.14
UK (Northern Ireland);Total;2021-27;-0.14
UK (Northern Ireland);Total;2021-28;1.41
UK (Northern Ireland);Total;2021-29;2.64
UK (Northern Ireland);Total;2021-30;1.43
UK (Northern Ireland);Total;2021-31;2.57
UK (Northern Ireland);Total;2021-32;2.94
UK (Northern Ireland);Total;2021-33;2.9
UK (Northern Ireland);Total;2021-34;3.71
UK (Northern Ireland);Total;2021-35;3.11
UK (Northern Ireland);Total;2021-36;4.58
UK (Northern Ireland);Total;2021-37;4.14
UK (Northern Ireland);Total;2021-38;1.23
UK (Northern Ireland);Total;2021-39;3.16
UK (Northern Ireland);Total;2021-40;0.98
UK (Northern Ireland);Total;2021-41;0.38
UK (Northern Ireland);Total;2021-42;2.14
UK (Northern Ireland);Total;2021-43;1.69
UK (Northern Ireland);Total;2021-44;3.16
UK (Northern Ireland);Total;2021-45;1.02
UK (Northern Ireland);Total;2021-46;3.09
UK (Northern Ireland);Total;2021-47;1.96
UK (Northern Ireland);Total;2021-48;2.2
UK (Northern Ireland);Total;2021-49;1.9
UK (Northern Ireland);Total;2021-50;1.46
UK (Northern Ireland);Total;2021-51;0.46
UK (Northern Ireland);Total;2021-52;1.65
UK (Northern Ireland);Total;2022-01;0.52
UK (Northern Ireland);Total;2022-02;-0.81
UK (Northern Ireland);Total;2022-03;-0.2
UK (Northern Ireland);Total;2022-04;0.18
UK (Northern Ireland);Total;2022-05;0.62
UK (Northern Ireland);Total;2022-06;-1.59
UK (Northern Ireland);Total;2022-07;-0.28
UK (Northern Ireland);Total;2022-08;-0.58
UK (Northern Ireland);Total;2022-09;-0.51
UK (Northern Ireland);Total;2022-10;-0.79
UK (Northern Ireland);Total;2022-11;0.65
UK (Northern Ireland);Total;2022-12;-0.03
UK (Northern Ireland);Total;2022-13;1.16
UK (Northern Ireland);Total;2022-14;1.82
UK (Northern Ireland);Total;2022-15;0.77
UK (Northern Ireland);Total;2022-16;-0.33
UK (Northern Ireland);Total;2022-17;-0.23
UK (Northern Ireland);Total;2022-18;-0.54
UK (Northern Ireland);Total;2022-19;0.8
UK (Northern Ireland);Total;2022-20;0.18
UK (Northern Ireland);Total;2022-21;-0.58
UK (Northern Ireland);Total;2022-22;-0.17
UK (Northern Ireland);Total;2022-23;-1.44
UK (Northern Ireland);Total;2022-24;2.03
UK (Northern Ireland);Total;2022-25;1.92
UK (Northern Ireland);Total;2022-26;1.3
UK (Northern Ireland);Total;2022-27;1.79
UK (Northern Ireland);Total;2022-28;2.4
UK (Northern Ireland);Total;2022-29;2.78
UK (Northern Ireland);Total;2022-30;1.56
UK (Northern Ireland);Total;2022-31;-0.23
UK (Northern Ireland);Total;2022-32;0.76
UK (Northern Ireland);Total;2022-33;0.28
UK (Northern Ireland);Total;2022-34;0.03
UK (Northern Ireland);Total;2022-35;0.5
UK (Northern Ireland);Total;2022-36;1.69
UK (Northern Ireland);Total;2022-37;-1.69
UK (Northern Ireland);Total;2022-38;-0.68
UK (Northern Ireland);Total;2022-39;-0.06
UK (Northern Ireland);Total;2022-40;0.53
UK (Northern Ireland);Total;2022-41;0.81
UK (Northern Ireland);Total;2022-42;2.99
UK (Northern Ireland);Total;2022-43;1.75
UK (Northern Ireland);Total;2022-44;2.21
UK (Northern Ireland);Total;2022-45;1.49
UK (Northern Ireland);Total;2022-46;1.28
UK (Northern Ireland);Total;2022-47;0.33
UK (Northern Ireland);Total;2022-48;1.6
UK (Northern Ireland);Total;2022-49;-0.29
UK (Northern Ireland);Total;2022-50;2.68
UK (Northern Ireland);Total;2022-51;4.95
UK (Northern Ireland);Total;2022-52;4.74
UK (Northern Ireland);Total;2023-01;4.14
UK (Northern Ireland);Total;2023-02;1.22
UK (Northern Ireland);Total;2023-03;0.23
UK (Northern Ireland);Total;2023-04;0.76
UK (Northern Ireland);Total;2023-05;0.06
UK (Northern Ireland);Total;2023-06;-0.59
UK (Northern Ireland);Total;2023-07;-0.57
UK (Northern Ireland);Total;2023-08;-1.2
UK (Northern Ireland);Total;2023-09;-0.46
UK (Northern Ireland);Total;2023-10;0.06
UK (Northern Ireland);Total;2023-11;-0.45
UK (Northern Ireland);Total;2023-12;-0.52
UK (Northern Ireland);Total;2023-13;-0.49
UK (Northern Ireland);Total;2023-14;-0.64
UK (Northern Ireland);Total;2023-15;0.21
UK (Northern Ireland);Total;2023-16;1.31
UK (Northern Ireland);Total;2023-17;-0.11
UK (Northern Ireland);Total;2023-18;-0.76
UK (Northern Ireland);Total;2023-19;-0.32
UK (Northern Ireland);Total;2023-20;0.01
UK (Northern Ireland);Total;2023-21;0.48
UK (Northern Ireland);Total;2023-22;-1.66
UK (Northern Ireland);Total;2023-23;0.62
UK (Northern Ireland);Total;2023-24;2.16
UK (Northern Ireland);Total;2023-25;0.24
UK (Northern Ireland);Total;2023-26;0.16
UK (Northern Ireland);Total;2023-27;0.91
UK (Northern Ireland);Total;2023-28;-1.42
UK (Northern Ireland);Total;2023-29;0.41
UK (Northern Ireland);Total;2023-30;-1.52
UK (Northern Ireland);Total;2023-31;1.77
UK (Northern Ireland);Total;2023-32;0.45
UK (Northern Ireland);Total;2023-33;0.08
UK (Northern Ireland);Total;2023-34;1.44
UK (Northern Ireland);Total;2023-35;-0.75
UK (Northern Ireland);Total;2023-36;0.65
UK (Northern Ireland);Total;2023-37;0.15
UK (Northern Ireland);Total;2023-38;-0.27
UK (Northern Ireland);Total;2023-39;1.3
UK (Northern Ireland);Total;2023-40;-0.8
UK (Northern Ireland);Total;2023-41;-1.3
UK (Northern Ireland);Total;2023-42;-0.57
UK (Northern Ireland);Total;2023-43;1.12
UK (Northern Ireland);Total;2023-44;2.3
UK (Northern Ireland);Total;2023-45;0.82
UK (Northern Ireland);Total;2023-46;0.13
UK (Northern Ireland);Total;2023-47;0.56
UK (Northern Ireland);Total;2023-48;-0.4
UK (Northern Ireland);Total;2023-49;0.53
UK (Northern Ireland);Total;2023-50;-0.92
UK (Northern Ireland);Total;2023-51;-0.98
UK (Northern Ireland);Total;2023-52;0.91
UK (Northern Ireland);Total;2024-01;0.43
UK (Northern Ireland);Total;2024-02;-0.3
UK (Northern Ireland);Total;2024-03;0.08
UK (Northern Ireland);Total;2024-04;1.38
UK (Northern Ireland);Total;2024-05;1.56
UK (Northern Ireland);Total;2024-06;0.91
UK (Northern Ireland);Total;2024-07;-1.05
UK (Northern Ireland);Total;2024-08;0.23
UK (Northern Ireland);Total;2024-09;-0.66
UK (Northern Ireland);Total;2024-10;-0.63
UK (Northern Ireland);Total;2024-11;-0.53
UK (Northern Ireland);Total;2024-12;-0.87
UK (Northern Ireland);Total;2024-13;-0.52
UK (Northern Ireland);Total;2024-14;-0.25
UK (Northern Ireland);Total;2024-15;-1.1
UK (Northern Ireland);Total;2024-16;-0.1
UK (Northern Ireland);Total;2024-17;-0.77
UK (Northern Ireland);Total;2024-18;0.63
UK (Northern Ireland);Total;2024-19;-0.83
UK (Northern Ireland);Total;2024-20;-0.3
UK (Northern Ireland);Total;2024-21;-0.13
UK (Northern Ireland);Total;2024-22;-1.18
UK (Northern Ireland);Total;2024-23;-0.08
UK (Northern Ireland);Total;2024-24;1.19
UK (Northern Ireland);Total;2024-25;0.04
UK (Northern Ireland);Total;2024-26;-0.57
UK (Northern Ireland);Total;2024-27;0.66
UK (Northern Ireland);Total;2024-28;0.09
UK (Northern Ireland);Total;2024-29;0.64
UK (Northern Ireland);Total;2024-30;1.23
UK (Northern Ireland);Total;2024-31;0.41
UK (Northern Ireland);Total;2024-32;-0.64
UK (Northern Ireland);Total;2024-33;0.22
UK (Northern Ireland);Total;2024-34;-0.6
UK (Northern Ireland);Total;2024-35;-1.39
UK (Northern Ireland);Total;2024-36;-0.2
UK (Northern Ireland);Total;2024-37;-0.27
UK (Northern Ireland);Total;2024-38;-0.59
UK (Northern Ireland);Total;2024-39;-0.4
UK (Northern Ireland);Total;2024-40;-0.34
UK (Northern Ireland);Total;2024-41;-0.31
UK (Northern Ireland);Total;2024-42;-0.12
UK (Northern Ireland);Total;2024-43;-0.7
UK (Northern Ireland);Total;2024-44;-1.24
UK (Northern Ireland);Total;2024-45;-1.65
UK (Northern Ireland);Total;2024-46;-2.56
UK (Northern Ireland);Total;2024-47;0.04
UK (Northern Ireland);Total;2024-48;1.21
UK (Northern Ireland);Total;2024-49;0.08
UK (Northern Ireland);Total;2024-50;-5.26
UK (Scotland);Total;2018-52;3.37
UK (Scotland);Total;2019-01;1.62
UK (Scotland);Total;2019-02;3.36
UK (Scotland);Total;2019-03;1.22
UK (Scotland);Total;2019-04;0.44
UK (Scotland);Total;2019-05;0.51
UK (Scotland);Total;2019-06;0.52
UK (Scotland);Total;2019-07;1.36
UK (Scotland);Total;2019-08;0.11
UK (Scotland);Total;2019-09;-0.88
UK (Scotland);Total;2019-10;-0.25
UK (Scotland);Total;2019-11;-0.83
UK (Scotland);Total;2019-12;-1.03
UK (Scotland);Total;2019-13;-2.44
UK (Scotland);Total;2019-14;-1.57
UK (Scotland);Total;2019-15;-1.91
UK (Scotland);Total;2019-16;-0.42
UK (Scotland);Total;2019-17;-0.4
UK (Scotland);Total;2019-18;-0.54
UK (Scotland);Total;2019-19;1.65
UK (Scotland);Total;2019-20;0.68
UK (Scotland);Total;2019-21;-0.84
UK (Scotland);Total;2019-22;-0.65
UK (Scotland);Total;2019-23;-1.1
UK (Scotland);Total;2019-24;-0.12
UK (Scotland);Total;2019-25;1.02
UK (Scotland);Total;2019-26;-0.09
UK (Scotland);Total;2019-27;-0.9
UK (Scotland);Total;2019-28;0.39
UK (Scotland);Total;2019-29;-0.39
UK (Scotland);Total;2019-30;0.5
UK (Scotland);Total;2019-31;-0.26
UK (Scotland);Total;2019-32;-0.92
UK (Scotland);Total;2019-33;0.39
UK (Scotland);Total;2019-34;-0.63
UK (Scotland);Total;2019-35;-1.44
UK (Scotland);Total;2019-36;0.05
UK (Scotland);Total;2019-37;-0.41
UK (Scotland);Total;2019-38;2.19
UK (Scotland);Total;2019-39;0.61
UK (Scotland);Total;2019-40;0.13
UK (Scotland);Total;2019-41;1.83
UK (Scotland);Total;2019-42;0.16
UK (Scotland);Total;2019-43;0.38
UK (Scotland);Total;2019-44;0.26
UK (Scotland);Total;2019-45;0.04
UK (Scotland);Total;2019-46;2.58
UK (Scotland);Total;2019-47;-0.09
UK (Scotland);Total;2019-48;-0.45
UK (Scotland);Total;2019-49;2.67
UK (Scotland);Total;2019-50;1.73
UK (Scotland);Total;2019-51;2.63
UK (Scotland);Total;2019-52;1.64
UK (Scotland);Total;2020-01;1.93
UK (Scotland);Total;2020-02;2.02
UK (Scotland);Total;2020-03;-0.44
UK (Scotland);Total;2020-04;0.69
UK (Scotland);Total;2020-05;-0.41
UK (Scotland);Total;2020-06;-0.05
UK (Scotland);Total;2020-07;-0.31
UK (Scotland);Total;2020-08;0.04
UK (Scotland);Total;2020-09;0.53
UK (Scotland);Total;2020-10;0.26
UK (Scotland);Total;2020-11;0.72
UK (Scotland);Total;2020-12;1.53
UK (Scotland);Total;2020-13;4.79
UK (Scotland);Total;2020-14;12.92
UK (Scotland);Total;2020-15;16.18
UK (Scotland);Total;2020-16;15.05
UK (Scotland);Total;2020-17;13.9
UK (Scotland);Total;2020-18;10.7
UK (Scotland);Total;2020-19;8.62
